adcode,province,city,district,level,lng,lat
520330,贵州省,遵义市,习水县,district,106.19715,28.332923
520323,贵州省,遵义市,绥阳县,district,107.191326,27.946049
520324,贵州省,遵义市,正安县,district,107.454463,28.553507
520600,贵州省,铜仁市,,city,109.189528,27.731555
520623,贵州省,铜仁市,石阡县,district,108.223686,27.513499
520628,贵州省,铜仁市,松桃苗族自治县,district,109.202877,28.15427
520622,贵州省,铜仁市,玉屏侗族自治县,district,108.906415,27.235816
520621,贵州省,铜仁市,江口县,district,108.843993,27.704883
520627,贵州省,铜仁市,沿河土家族自治县,district,108.503152,28.564083
520626,贵州省,铜仁市,德江县,district,108.120773,28.264028
520603,贵州省,铜仁市,万山区,district,109.153685,27.671268
520602,贵州省,铜仁市,碧江区,district,109.264271,27.815244
520624,贵州省,铜仁市,思南县,district,108.253798,27.937464
520625,贵州省,铜仁市,印江土家族苗族自治县,district,108.409638,27.994442
520200,贵州省,六盘水市,,city,104.830357,26.592538
520281,贵州省,六盘水市,盘州市,district,104.471554,25.709878
520203,贵州省,六盘水市,六枝特区,district,105.477199,26.214356
520201,贵州省,六盘水市,钟山区,district,104.843723,26.574699
520204,贵州省,六盘水市,水城区,district,104.957871,26.547604
522700,贵州省,黔南布依族苗族自治州,,city,107.522303,26.253136
522728,贵州省,黔南布依族苗族自治州,罗甸县,district,106.751724,25.42616
522729,贵州省,黔南布依族苗族自治州,长顺县,district,106.44057,26.003187
522723,贵州省,黔南布依族苗族自治州,贵定县,district,107.232208,26.557205
522731,贵州省,黔南布依族苗族自治州,惠水县,district,106.656993,26.132045
522730,贵州省,黔南布依族苗族自治州,龙里县,district,106.979177,26.453546
522725,贵州省,黔南布依族苗族自治州,瓮安县,district,107.471307,27.07838
522702,贵州省,黔南布依族苗族自治州,福泉市,district,107.520371,26.686773
522722,贵州省,黔南布依族苗族自治州,荔波县,district,107.88057,25.402528
522726,贵州省,黔南布依族苗族自治州,独山县,district,107.557591,25.865418
522727,贵州省,黔南布依族苗族自治州,平塘县,district,107.322635,25.822395
522701,贵州省,黔南布依族苗族自治州,都匀市,district,107.518628,26.259456
522732,贵州省,黔南布依族苗族自治州,三都水族自治县,district,107.869489,25.983572
520400,贵州省,安顺市,,city,105.9476,26.253103
520402,贵州省,安顺市,西秀区,district,105.966086,26.243928
520425,贵州省,安顺市,紫云苗族布依族自治县,district,106.084441,25.751047
520422,贵州省,安顺市,普定县,district,105.743156,26.301876
520424,贵州省,安顺市,关岭布依族苗族自治县,district,105.618333,25.945466
520423,贵州省,安顺市,镇宁布依族苗族自治县,district,105.770543,26.057248
520403,贵州省,安顺市,平坝区,district,106.255768,26.405968
522300,贵州省,黔西南布依族苗族自治州,,city,104.906419,25.087733
522328,贵州省,黔西南布依族苗族自治州,安龙县,district,105.442702,25.099014
522326,贵州省,黔西南布依族苗族自治州,望谟县,district,106.094864,25.174204
522301,贵州省,黔西南布依族苗族自治州,兴义市,district,104.895503,25.09196
522324,贵州省,黔西南布依族苗族自治州,晴隆县,district,105.218956,25.834729
522327,贵州省,黔西南布依族苗族自治州,册亨县,district,105.811592,24.983663
522325,贵州省,黔西南布依族苗族自治州,贞丰县,district,105.64976,25.38558
522302,贵州省,黔西南布依族苗族自治州,兴仁市,district,105.186132,25.43509
522323,贵州省,黔西南布依族苗族自治州,普安县,district,104.953289,25.784225
522600,贵州省,黔东南苗族侗族自治州,,city,107.982838,26.583759
522627,贵州省,黔东南苗族侗族自治州,天柱县,district,109.207826,26.909548
522623,贵州省,黔东南苗族侗族自治州,施秉县,district,108.124531,27.033107
522636,贵州省,黔东南苗族侗族自治州,丹寨县,district,107.789301,26.19857
522630,贵州省,黔东南苗族侗族自治州,台江县,district,108.321244,26.667525
522635,贵州省,黔东南苗族侗族自治州,麻江县,district,107.589455,26.49129
522622,贵州省,黔东南苗族侗族自治州,黄平县,district,107.916651,26.905278
522601,贵州省,黔东南苗族侗族自治州,凯里市,district,107.981409,26.5662
522626,贵州省,黔东南苗族侗族自治州,岑巩县,district,108.815855,27.174124
522625,贵州省,黔东南苗族侗族自治州,镇远县,district,108.429536,27.049033
522624,贵州省,黔东南苗族侗族自治州,三穗县,district,108.675265,26.953359
522628,贵州省,黔东南苗族侗族自治州,锦屏县,district,109.200808,26.675919
522633,贵州省,黔东南苗族侗族自治州,从江县,district,108.904998,25.754638
522631,贵州省,黔东南苗族侗族自治州,黎平县,district,109.125826,26.213304
522632,贵州省,黔东南苗族侗族自治州,榕江县,district,108.52188,25.931893
522629,贵州省,黔东南苗族侗族自治州,剑河县,district,108.441501,26.728274
522634,贵州省,黔东南苗族侗族自治州,雷山县,district,108.078217,26.378892
520500,贵州省,毕节市,,city,105.291544,27.283615
520581,贵州省,毕节市,黔西市,district,106.032277,27.008681
520523,贵州省,毕节市,金沙县,district,106.220112,27.458601
520524,贵州省,毕节市,织金县,district,105.770249,26.663649
520525,贵州省,毕节市,纳雍县,district,105.414578,26.779344
520527,贵州省,毕节市,赫章县,district,104.728011,27.117933
520526,贵州省,毕节市,威宁彝族回族苗族自治县,district,104.252787,26.873872
520502,贵州省,毕节市,七星关区,district,105.305219,27.298304
520521,贵州省,毕节市,大方县,district,105.601963,27.14443
520100,贵州省,贵阳市,,city,106.628201,26.646694
520121,贵州省,贵阳市,开阳县,district,106.964716,27.057823
520122,贵州省,贵阳市,息烽县,district,106.740407,27.090479
520115,贵州省,贵阳市,观山湖区,district,106.598978,26.616134
520112,贵州省,贵阳市,乌当区,district,106.75069,26.630911
520111,贵州省,贵阳市,花溪区,district,106.67026,26.409817
520181,贵州省,贵阳市,清镇市,district,106.473131,26.572978
520123,贵州省,贵阳市,修文县,district,106.591958,26.836048
520113,贵州省,贵阳市,白云区,district,106.623069,26.677932
520103,贵州省,贵阳市,云岩区,district,106.724394,26.604604
520102,贵州省,贵阳市,南明区,district,106.714305,26.568055
500000,重庆市,,,province,106.551787,29.56268
500200,重庆市,重庆郊县,,city,108.170255,29.291965
500236,重庆市,重庆郊县,奉节县,district,109.401056,31.018505
500238,重庆市,重庆郊县,巫溪县,district,109.570038,31.398619
500240,重庆市,重庆郊县,石柱土家族自治县,district,108.114251,29.999066
500237,重庆市,重庆郊县,巫山县,district,109.878995,31.07478
500229,重庆市,重庆郊县,城口县,district,108.664349,31.947319
500230,重庆市,重庆郊县,丰都县,district,107.731056,29.863785
500231,重庆市,重庆郊县,垫江县,district,107.332511,30.327548
500235,重庆市,重庆郊县,云阳县,district,108.6975,30.930628
500233,重庆市,重庆郊县,忠县,district,108.038073,30.299817
500241,重庆市,重庆郊县,秀山土家族苗族自治县,district,109.007096,28.448248
500243,重庆市,重庆郊县,彭水苗族土家族自治县,district,108.165571,29.293748
500242,重庆市,重庆郊县,酉阳土家族苗族自治县,district,108.76726,28.841409
500100,重庆市,重庆城区,,city,106.504962,29.533155
500117,重庆市,重庆城区,合川区,district,106.27617,29.971968
500152,重庆市,重庆城区,潼南区,district,105.840487,30.191077
500115,重庆市,重庆城区,长寿区,district,107.080945,29.857916
500151,重庆市,重庆城区,铜梁区,district,106.056265,29.845248
500111,重庆市,重庆城区,大足区,district,105.721825,29.707555
500104,重庆市,重庆城区,大渡口区,district,106.482299,29.484464
500107,重庆市,重庆城区,九龙坡区,district,106.510515,29.502325
500108,重庆市,重庆城区,南岸区,district,106.644254,29.50109
500156,重庆市,重庆城区,武隆区,district,107.759955,29.325707
500110,重庆市,重庆城区,綦江区,district,106.651213,29.028117
500102,重庆市,重庆城区,涪陵区,district,107.246521,29.752475
500119,重庆市,重庆城区,南川区,district,107.099147,29.157879
500118,重庆市,重庆城区,永川区,district,105.926951,29.356384
500153,重庆市,重庆城区,荣昌区,district,105.6118,29.416892
500116,重庆市,重庆城区,江津区,district,106.264435,29.319984
500113,重庆市,重庆城区,巴南区,district,106.540603,29.402348
500120,重庆市,重庆城区,璧山区,district,106.204885,29.577455
500154,重庆市,重庆城区,开州区,district,108.39336,31.160416
500106,重庆市,重庆城区,沙坪坝区,district,106.456939,29.541017
500114,重庆市,重庆城区,黔江区,district,108.770677,29.533609
500157,重庆市,重庆城区,两江新区,district,106.566022,29.642726
500109,重庆市,重庆城区,北碚区,district,106.395593,29.805197
500103,重庆市,重庆城区,渝中区,district,106.568955,29.552642
500101,重庆市,重庆城区,万州区,district,108.408591,30.807621
500155,重庆市,重庆城区,梁平区,district,107.769568,30.654233
340000,安徽省,,,province,117.330139,31.734559
340700,安徽省,铜陵市,,city,117.811298,30.945214
340711,安徽省,铜陵市,郊区,district,117.767919,30.821699
340705,安徽省,铜陵市,铜官区,district,117.856541,30.936772
340722,安徽省,铜陵市,枞阳县,district,117.250191,30.705466
340706,安徽省,铜陵市,义安区,district,117.937405,30.950619
341700,安徽省,池州市,,city,117.495663,30.674264
341702,安徽省,池州市,贵池区,district,117.568087,30.688237
341722,安徽省,池州市,石台县,district,117.486211,30.210218
341721,安徽省,池州市,东至县,district,117.027533,30.111182
341723,安徽省,池州市,青阳县,district,117.847366,30.639006
340800,安徽省,安庆市,,city,117.115349,30.531828
340881,安徽省,安庆市,桐城市,district,116.936588,31.035476
340828,安徽省,安庆市,岳西县,district,116.359732,30.849716
340826,安徽省,安庆市,宿松县,district,116.134485,30.171663
340802,安徽省,安庆市,迎江区,district,117.090878,30.512768
340882,安徽省,安庆市,潜山市,district,116.581224,30.631022
340803,安徽省,安庆市,大观区,district,117.013469,30.553697
340811,安徽省,安庆市,宜秀区,district,116.987469,30.613189
340822,安徽省,安庆市,怀宁县,district,116.829612,30.73484
340825,安徽省,安庆市,太湖县,district,116.30881,30.454198
340827,安徽省,安庆市,望江县,district,116.70641,30.128404
340600,安徽省,淮北市,,city,116.798362,33.956264
340602,安徽省,淮北市,杜集区,district,116.827949,33.991412
340603,安徽省,淮北市,相山区,district,116.795233,33.959927
340604,安徽省,淮北市,烈山区,district,116.813221,33.895407
340621,安徽省,淮北市,濉溪县,district,116.76616,33.915612
340500,安徽省,马鞍山市,,city,118.50685,31.668765
340506,安徽省,马鞍山市,博望区,district,118.818276,31.55117
340523,安徽省,马鞍山市,和县,district,118.353668,31.74248
340522,安徽省,马鞍山市,含山县,district,118.101448,31.735559
340504,安徽省,马鞍山市,雨山区,district,118.498675,31.682374
340503,安徽省,马鞍山市,花山区,district,118.511366,31.700127
340521,安徽省,马鞍山市,当涂县,district,118.497873,31.570857
341500,安徽省,六安市,,city,116.519729,31.735892
341524,安徽省,六安市,金寨县,district,115.934253,31.727295
341522,安徽省,六安市,霍邱县,district,116.277966,32.353362
341504,安徽省,六安市,叶集区,district,115.925271,31.863693
341523,安徽省,六安市,舒城县,district,116.94863,31.462036
341502,安徽省,六安市,金安区,district,116.539458,31.75014
341503,安徽省,六安市,裕安区,district,116.479505,31.738789
341525,安徽省,六安市,霍山县,district,116.348274,31.409668
341200,安徽省,阜阳市,,city,115.814252,32.891032
341202,安徽省,阜阳市,颍州区,district,115.806916,32.883322
341221,安徽省,阜阳市,临泉县,district,115.26312,33.038884
341222,安徽省,阜阳市,太和县,district,115.621941,33.160327
341226,安徽省,阜阳市,颍上县,district,116.256772,32.653211
341225,安徽省,阜阳市,阜南县,district,115.596003,32.659681
341204,安徽省,阜阳市,颍泉区,district,115.807415,32.925461
341203,安徽省,阜阳市,颍东区,district,115.856728,32.91173
341282,安徽省,阜阳市,界首市,district,115.374688,33.257799
341100,安徽省,滁州市,,city,118.333439,32.255904
341126,安徽省,滁州市,凤阳县,district,117.531791,32.875714
341182,安徽省,滁州市,明光市,district,118.018197,32.78193
341124,安徽省,滁州市,全椒县,district,118.274149,32.08593
341102,安徽省,滁州市,琅琊区,district,118.32115,32.334475
341103,安徽省,滁州市,南谯区,district,118.416715,32.200084
341125,安徽省,滁州市,定远县,district,117.698528,32.530741
341122,安徽省,滁州市,来安县,district,118.432581,32.423072
341181,安徽省,滁州市,天长市,district,119.004838,32.667409
341000,安徽省,黄山市,,city,118.337643,29.714886
341003,安徽省,黄山市,黄山区,district,118.141632,30.272991
341023,安徽省,黄山市,黟县,district,117.938139,29.92477
341024,安徽省,黄山市,祁门县,district,117.717452,29.854179
341004,安徽省,黄山市,徽州区,district,118.336799,29.827291
341021,安徽省,黄山市,歙县,district,118.415258,29.861354
341002,安徽省,黄山市,屯溪区,district,118.315012,29.69655
341022,安徽省,黄山市,休宁县,district,118.193533,29.784532
340300,安徽省,蚌埠市,,city,117.388566,32.91682
340311,安徽省,蚌埠市,淮上区,district,117.359352,32.96557
340304,安徽省,蚌埠市,禹会区,district,117.34186,32.929715
340303,安徽省,蚌埠市,蚌山区,district,117.373347,32.916393
340302,安徽省,蚌埠市,龙子湖区,district,117.454544,32.90863
340323,安徽省,蚌埠市,固镇县,district,117.316585,33.318371
340322,安徽省,蚌埠市,五河县,district,117.881312,33.126532
